src,fname,funcaddr,keyimportapiinfo,netkeywords,n_num,n_branch,auto_atr,http_str,mqtt_atr,conn_str,io_api,get_api,env_api,cmpstr_api,optstr_api,strfind_api,strtran_api,label
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,main,3272,3,4,82,50,0,0,0,0,0,1,0,16,4,0,4,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,init0,3152,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,fini0,3084,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00008ca4,3236,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00009e6c,7788,3,4,13,3,0,0,0,0,0,0,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00009bbc,7100,3,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00009be8,7144,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,0000993c,6460,3,4,11,3,0,0,0,0,0,0,0,1,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00009c28,7208,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00009cb4,7348,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00009c74,7284,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,0000a1f0,8688,3,4,15,8,0,0,0,0,2,2,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,0000a370,9072,3,4,15,7,0,0,0,0,3,2,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,0000a4a0,9376,3,4,15,9,0,0,0,0,2,2,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,0000a658,9816,3,4,13,8,0,0,0,0,3,2,0,2,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00009f40,8000,3,4,15,8,0,0,0,0,2,2,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,0000a0c0,8384,3,4,15,7,0,0,0,0,3,2,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,000094d8,5336,3,4,10,5,0,0,0,0,3,2,0,0,0,0,0,0
/home/a123456/Desktop/GetRawFeatures/binaries/netgear/R7000-V1.0.11.134_10.2.119/pot,00009648,5704,3,4,15,8,0,0,0,0,2,2,0,0,0,0,0,0
